skill_match_percentage,critical_skill_match_percentage,missing_skills_count,critical_missing_skills_count,optional_skill_match_percentage,project_relevance_score,certification_relevance_score,internship_relevance_score,resume_completeness_score,keyword_match_score,role_category_match_score,readiness_label
57,53,8,12,73,31,25,24,58,39,64,Needs Improvement
62,70,3,0,44,64,45,60,94,67,63,Moderately Ready
66,47,20,4,15,40,40,73,85,56,87,Moderately Ready
75,81,16,7,96,74,92,88,74,100,76,Highly Ready
15,31,13,12,36,26,11,16,30,23,31,Not Ready Yet
82,91,0,12,60,56,72,51,80,85,71,Highly Ready
49,76,12,0,81,53,55,60,95,38,68,Moderately Ready
2,15,8,12,45,12,18,33,28,9,46,Not Ready Yet
66,67,0,0,32,69,55,68,97,84,100,Highly Ready
100,89,11,0,29,86,84,56,60,71,82,Highly Ready
46,61,7,0,91,41,45,20,69,37,50,Needs Improvement
61,65,0,5,31,56,88,50,83,80,50,Moderately Ready
63,65,5,11,53,51,78,63,70,60,82,Moderately Ready
63,90,0,9,52,97,64,67,78,91,58,Highly Ready
69,49,4,12,90,62,32,74,74,53,72,Moderately Ready
24,59,20,9,0,30,36,30,34,11,33,Not Ready Yet
77,61,4,0,96,92,91,76,100,100,81,Highly Ready
54,73,14,0,42,54,29,69,98,49,56,Moderately Ready
80,46,8,5,20,64,64,57,78,65,77,Moderately Ready
24,30,5,4,41,28,46,29,21,16,4,Not Ready Yet
44,68,12,9,98,60,64,50,78,26,71,Moderately Ready
57,23,14,0,47,20,47,52,29,38,51,Needs Improvement
59,34,8,8,67,50,43,18,69,29,23,Needs Improvement
36,33,20,12,64,34,1,55,18,21,6,Not Ready Yet
33,6,6,9,73,16,17,12,28,43,34,Not Ready Yet
89,57,16,0,98,91,81,81,81,75,66,Highly Ready
64,57,0,0,33,64,60,57,67,56,69,Moderately Ready
25,12,5,3,57,25,26,40,45,21,12,Not Ready Yet
67,47,9,12,0,62,56,71,64,39,74,Moderately Ready
2,1,12,12,12,23,25,20,20,22,17,Not Ready Yet
7,6,8,4,37,39,39,22,26,7,46,Not Ready Yet
31,19,10,0,95,0,30,18,10,14,34,Needs Improvement
40,50,0,1,84,63,69,36,67,66,70,Needs Improvement
81,47,20,12,61,82,51,73,87,62,69,Moderately Ready
93,65,0,4,50,88,88,58,96,82,70,Highly Ready
6,11,20,12,42,32,16,27,47,56,38,Not Ready Yet
28,13,16,0,51,29,0,0,48,17,16,Not Ready Yet
31,53,7,11,30,60,61,12,56,69,46,Needs Improvement
53,49,15,4,36,32,49,24,59,46,55,Needs Improvement
35,17,20,0,50,42,82,69,67,39,29,Moderately Ready
56,44,17,5,92,88,46,38,67,49,71,Moderately Ready
82,100,0,12,40,85,89,36,91,58,90,Highly Ready
32,30,18,12,57,18,29,10,53,34,50,Not Ready Yet
64,38,0,5,87,43,68,49,42,32,30,Needs Improvement
52,35,15,4,57,59,54,53,45,51,53,Needs Improvement
11,0,20,4,43,22,22,14,22,13,43,Not Ready Yet
28,29,17,1,78,78,51,42,51,49,53,Needs Improvement
64,62,4,0,98,81,57,65,51,48,74,Moderately Ready
81,96,2,0,69,100,71,81,74,87,58,Highly Ready
95,65,20,0,33,70,50,74,89,57,83,Highly Ready
41,61,20,0,63,37,56,7,56,39,49,Needs Improvement
78,43,20,2,15,36,23,15,67,37,71,Needs Improvement
51,33,10,2,76,69,52,50,52,36,31,Moderately Ready
60,61,20,1,0,41,41,32,57,64,37,Needs Improvement
67,61,6,1,38,61,25,38,87,61,56,Moderately Ready
50,43,4,0,9,28,48,35,48,49,30,Needs Improvement
61,46,1,1,54,47,42,41,63,48,63,Needs Improvement
34,16,11,5,82,51,18,38,75,43,31,Not Ready Yet
19,26,7,0,17,28,26,44,57,28,41,Not Ready Yet
50,24,20,0,42,54,71,1,49,41,32,Needs Improvement
20,4,20,1,9,26,14,18,50,11,36,Not Ready Yet
33,5,15,12,81,28,2,17,36,37,23,Not Ready Yet
73,85,0,0,16,78,88,46,88,87,70,Highly Ready
91,57,7,9,7,84,58,69,68,67,80,Highly Ready
90,86,10,2,34,74,33,59,81,92,61,Moderately Ready
59,82,7,0,16,60,69,84,82,54,40,Moderately Ready
96,65,0,12,89,60,93,91,99,90,82,Highly Ready
53,55,7,0,89,46,43,45,44,32,39,Needs Improvement
88,83,0,0,94,60,55,70,100,53,42,Moderately Ready
82,76,8,0,13,46,60,76,46,78,75,Moderately Ready
68,72,3,1,65,71,52,87,89,85,65,Highly Ready
68,45,13,0,28,53,70,39,65,50,59,Needs Improvement
88,100,3,12,67,79,42,86,79,80,94,Highly Ready
71,94,0,7,72,100,69,43,100,67,72,Highly Ready
68,44,15,0,49,52,38,50,76,80,51,Moderately Ready
95,82,0,2,37,94,47,57,78,92,69,Highly Ready
46,10,9,9,68,28,29,43,56,42,3,Not Ready Yet
66,83,0,4,23,75,58,50,86,99,88,Highly Ready
66,100,13,0,28,61,69,74,87,59,55,Highly Ready
21,39,4,12,87,4,38,36,55,38,39,Not Ready Yet
81,89,0,12,81,86,74,33,99,97,71,Highly Ready
88,100,12,5,39,92,48,70,87,97,100,Highly Ready
98,57,6,3,70,78,63,63,67,64,75,Highly Ready
68,46,0,4,46,55,51,42,67,77,68,Moderately Ready
78,61,9,9,86,44,71,31,73,56,59,Needs Improvement
24,31,18,8,17,10,14,7,27,47,48,Not Ready Yet
19,50,15,2,5,51,51,33,36,46,56,Needs Improvement
67,74,20,0,99,51,84,70,50,96,53,Moderately Ready
54,45,14,7,68,64,31,71,47,81,50,Moderately Ready
30,37,12,12,4,15,17,63,40,61,36,Needs Improvement
30,43,8,7,67,45,33,40,58,49,57,Needs Improvement
100,83,0,8,24,61,70,52,75,86,87,Highly Ready
33,43,4,12,76,50,17,56,56,21,48,Needs Improvement
32,54,0,8,39,72,60,23,69,69,73,Needs Improvement
4,23,16,12,61,9,42,0,24,45,20,Not Ready Yet
42,87,19,4,71,61,34,28,90,38,40,Needs Improvement
10,26,20,5,60,20,27,20,12,49,4,Not Ready Yet
38,46,5,3,33,68,52,40,84,61,76,Needs Improvement
42,18,10,8,84,26,39,65,46,67,35,Needs Improvement
100,78,0,0,84,78,62,45,85,85,59,Moderately Ready
48,100,0,0,67,68,49,82,75,32,83,Highly Ready
66,72,0,7,20,82,40,19,89,54,58,Moderately Ready
49,69,5,12,65,67,61,58,84,92,80,Moderately Ready
66,42,7,0,24,40,48,32,55,58,35,Needs Improvement
5,32,7,0,75,31,16,20,36,42,39,Not Ready Yet
67,34,3,7,11,31,18,69,54,32,65,Needs Improvement
46,19,20,0,66,9,17,17,40,49,7,Not Ready Yet
60,52,20,2,1,12,57,24,55,57,39,Needs Improvement
69,73,15,5,32,86,73,54,71,41,69,Moderately Ready
81,78,4,12,30,79,94,100,85,92,93,Highly Ready
21,35,19,8,88,1,38,0,55,9,35,Not Ready Yet
81,75,0,3,34,77,47,77,70,71,57,Moderately Ready
56,57,3,0,31,72,33,83,90,72,76,Moderately Ready
15,26,20,12,68,18,15,0,36,28,16,Not Ready Yet
46,34,20,10,64,49,30,44,41,45,11,Not Ready Yet
78,65,0,0,64,75,97,61,61,74,98,Highly Ready
48,46,18,12,73,82,44,84,94,56,67,Moderately Ready
59,87,13,0,21,94,98,67,100,62,76,Highly Ready
33,24,7,11,4,17,33,20,39,13,0,Not Ready Yet
83,100,0,3,83,82,53,81,87,86,78,Highly Ready
80,93,0,8,35,72,51,64,62,67,100,Highly Ready
50,65,2,2,34,49,51,39,74,63,61,Moderately Ready
71,51,2,0,69,44,89,100,92,82,74,Highly Ready
8,25,20,1,85,30,28,17,42,48,25,Not Ready Yet
60,41,18,12,52,54,32,80,68,37,71,Needs Improvement
70,76,7,12,63,85,92,87,89,79,53,Highly Ready
56,61,4,12,85,51,31,55,52,46,43,Needs Improvement
68,98,0,8,50,82,68,56,65,59,63,Moderately Ready
28,40,0,12,55,20,47,57,62,63,39,Needs Improvement
56,60,3,0,13,45,46,18,83,67,65,Moderately Ready
76,87,7,3,1,76,93,98,96,82,72,Highly Ready
62,69,9,12,81,62,54,64,73,85,44,Moderately Ready
70,49,16,0,77,42,79,64,74,71,78,Moderately Ready
78,78,0,1,27,61,56,83,69,100,53,Highly Ready
39,31,8,0,18,48,36,55,29,30,72,Needs Improvement
37,22,14,5,48,37,38,31,53,71,62,Needs Improvement
80,44,9,2,68,59,32,79,96,67,86,Moderately Ready
95,88,0,10,100,71,67,63,66,64,100,Highly Ready
44,27,11,12,62,26,7,14,49,55,57,Not Ready Yet
92,66,4,12,94,86,69,86,62,91,74,Highly Ready
34,23,20,6,53,17,76,43,37,70,32,Needs Improvement
74,71,10,1,76,58,49,54,78,67,65,Moderately Ready
61,55,3,0,49,85,88,83,83,67,74,Highly Ready
30,26,12,0,97,19,47,42,41,45,33,Not Ready Yet
63,69,4,0,46,56,52,44,74,78,83,Highly Ready
58,21,9,9,27,63,26,43,35,33,39,Needs Improvement
89,93,6,6,84,75,62,86,88,81,81,Highly Ready
63,26,16,7,66,64,58,71,64,45,46,Needs Improvement
24,20,20,12,51,19,22,13,54,58,39,Needs Improvement
60,67,16,10,0,89,79,68,40,68,86,Moderately Ready
82,51,1,12,58,69,22,54,47,74,63,Moderately Ready
83,95,4,3,33,85,58,72,79,100,74,Highly Ready
26,30,7,6,33,47,65,30,47,39,30,Needs Improvement
50,86,3,2,4,90,67,80,68,41,64,Moderately Ready
57,28,19,8,9,43,42,48,54,19,50,Needs Improvement
80,91,6,0,54,76,61,59,90,55,94,Highly Ready
52,68,3,10,9,51,82,67,62,68,76,Moderately Ready
61,89,0,9,66,82,100,63,60,80,78,Highly Ready
84,75,1,0,17,88,60,53,100,63,73,Highly Ready
34,42,19,12,40,30,45,43,35,40,35,Not Ready Yet
53,71,8,0,75,69,83,66,60,60,49,Moderately Ready
62,65,14,7,72,73,22,55,51,57,72,Moderately Ready
88,73,5,0,46,62,68,86,57,63,66,Highly Ready
83,75,0,6,58,100,78,89,79,90,77,Highly Ready
47,51,10,0,9,37,82,18,65,79,70,Needs Improvement
75,70,9,6,64,57,56,66,53,69,82,Moderately Ready
23,68,10,0,96,58,68,42,71,43,68,Moderately Ready
41,85,0,0,16,58,72,40,68,51,71,Moderately Ready
61,41,16,12,15,47,30,53,47,65,24,Needs Improvement
63,59,5,5,83,75,66,35,63,72,75,Highly Ready
80,36,0,0,4,82,57,100,93,100,92,Highly Ready
92,71,7,0,55,68,33,71,90,82,70,Highly Ready
81,90,11,12,82,66,67,64,85,75,100,Highly Ready
100,85,3,5,10,100,82,53,95,77,81,Highly Ready
75,79,2,11,27,75,60,93,100,90,66,Highly Ready
97,100,1,4,90,100,59,67,56,61,84,Moderately Ready
31,39,20,7,33,43,38,13,30,45,38,Not Ready Yet
81,52,20,7,48,74,92,28,62,65,52,Moderately Ready
72,38,0,8,29,50,67,36,47,49,71,Moderately Ready
65,65,20,0,17,58,59,82,60,58,66,Highly Ready
76,94,8,8,95,66,68,38,80,84,98,Moderately Ready
31,85,0,3,71,47,55,50,87,84,47,Highly Ready
53,40,13,12,13,55,74,78,55,56,54,Needs Improvement
83,100,0,0,87,86,65,85,85,94,93,Highly Ready
89,73,14,12,84,100,70,83,82,84,88,Highly Ready
76,68,0,0,76,70,60,89,87,68,100,Highly Ready
50,78,14,7,74,42,57,21,27,56,46,Needs Improvement
9,11,3,4,40,24,19,26,51,26,47,Not Ready Yet
42,32,14,0,39,28,23,11,59,52,45,Not Ready Yet
100,65,9,0,74,71,52,55,76,81,68,Highly Ready
54,90,5,7,50,38,61,50,61,80,44,Moderately Ready
88,100,4,11,89,76,83,93,100,71,100,Highly Ready
97,88,15,1,83,100,56,87,78,100,59,Highly Ready
47,27,12,12,21,39,16,10,33,26,35,Needs Improvement
40,81,9,8,98,73,81,35,88,58,90,Moderately Ready
100,92,7,7,32,91,97,54,89,98,99,Highly Ready
33,44,1,12,49,66,25,49,40,56,67,Needs Improvement
43,59,9,5,34,67,43,35,72,39,27,Needs Improvement
82,88,1,5,85,82,39,94,60,76,84,Highly Ready
33,37,13,12,9,34,37,60,63,28,55,Needs Improvement
80,62,15,0,52,73,59,51,90,89,74,Highly Ready
41,18,5,5,3,23,38,32,48,31,0,Not Ready Yet
48,14,0,5,67,62,27,57,53,56,33,Needs Improvement
64,78,10,8,23,45,70,27,74,49,85,Moderately Ready
31,18,20,12,86,7,29,43,52,21,21,Not Ready Yet
52,65,16,0,53,78,36,58,59,40,73,Moderately Ready
32,17,20,6,39,12,48,25,21,21,28,Not Ready Yet
48,44,17,7,72,70,72,73,52,44,82,Moderately Ready
81,73,6,9,6,94,44,87,83,64,95,Highly Ready
73,97,15,12,26,76,82,100,59,93,68,Highly Ready
76,61,1,1,39,82,45,31,68,67,53,Moderately Ready
33,12,14,12,52,35,32,37,37,44,54,Not Ready Yet
80,72,3,9,46,92,44,60,77,95,76,Highly Ready
91,49,2,1,65,35,34,78,61,46,48,Moderately Ready
44,39,20,12,55,5,43,51,49,62,37,Needs Improvement
16,34,2,6,41,14,28,16,47,42,47,Not Ready Yet
27,19,7,12,78,34,29,12,13,27,14,Not Ready Yet
25,21,20,12,0,19,28,15,32,43,37,Not Ready Yet
51,78,12,12,80,74,13,59,97,64,89,Moderately Ready
90,69,20,2,37,52,34,42,45,69,84,Moderately Ready
67,100,0,12,28,62,55,49,86,79,52,Highly Ready
30,18,15,12,30,16,33,25,35,34,1,Not Ready Yet
18,20,20,12,72,38,49,4,37,33,12,Not Ready Yet
72,71,0,9,46,82,100,52,69,91,78,Highly Ready
38,32,7,10,49,54,22,42,58,45,33,Needs Improvement
31,33,19,8,68,9,41,7,18,44,9,Not Ready Yet
23,9,5,7,23,41,17,60,31,24,49,Not Ready Yet
49,42,12,0,96,20,44,22,25,37,1,Not Ready Yet
94,66,20,0,0,76,96,100,91,78,100,Highly Ready
91,76,3,4,85,86,66,84,94,51,65,Highly Ready
91,75,9,12,45,70,49,66,61,45,42,Highly Ready
96,90,0,0,100,68,81,55,90,75,79,Highly Ready
33,57,11,0,48,28,38,17,83,35,54,Needs Improvement
97,48,0,11,14,25,43,82,75,55,39,Moderately Ready
64,39,10,2,36,76,76,82,79,61,73,Moderately Ready
40,31,7,7,13,42,47,43,31,77,67,Needs Improvement
27,36,7,3,71,45,24,53,46,28,26,Needs Improvement
77,92,9,0,78,100,95,88,80,77,61,Highly Ready
41,36,16,2,70,42,27,45,56,31,53,Needs Improvement
95,42,0,2,18,68,48,55,72,70,83,Moderately Ready
79,74,2,11,94,92,76,64,61,93,83,Highly Ready
94,59,8,0,21,61,78,51,98,85,77,Moderately Ready
67,49,4,5,98,50,58,69,74,85,72,Moderately Ready
58,58,11,2,76,32,24,49,43,33,31,Needs Improvement
9,33,19,6,71,12,20,24,0,38,35,Not Ready Yet
71,28,16,5,58,63,54,64,52,37,52,Needs Improvement
72,74,13,2,68,74,25,80,94,54,73,Moderately Ready
100,71,12,0,32,89,86,100,79,81,70,Highly Ready
46,65,5,2,7,78,46,22,77,63,39,Moderately Ready
15,34,4,12,92,9,24,33,66,49,41,Not Ready Yet
48,34,2,0,32,33,50,41,60,48,32,Needs Improvement
43,24,13,10,7,21,25,32,8,20,32,Not Ready Yet
88,88,8,6,72,83,100,41,68,62,75,Highly Ready
78,84,13,4,49,87,47,61,60,44,80,Moderately Ready
76,59,3,0,78,90,38,54,59,93,58,Highly Ready
84,72,15,0,27,64,70,45,70,51,82,Moderately Ready
84,100,0,12,28,68,57,34,74,88,80,Highly Ready
57,13,10,12,39,68,16,44,63,33,59,Needs Improvement
65,28,13,0,72,33,55,30,35,36,65,Needs Improvement
77,98,0,12,32,72,74,66,56,65,99,Highly Ready
50,63,11,9,91,67,66,47,66,68,82,Moderately Ready
46,53,0,11,14,36,27,24,58,43,33,Needs Improvement
89,75,4,0,89,57,58,76,75,71,55,Moderately Ready
83,99,0,0,30,100,83,77,99,75,60,Highly Ready
67,66,6,0,44,67,40,42,55,85,58,Moderately Ready
86,50,7,0,52,63,33,83,40,62,83,Moderately Ready
36,34,17,8,49,56,39,37,35,42,39,Needs Improvement
85,76,6,0,58,90,52,98,83,47,96,Moderately Ready
72,69,17,0,68,86,61,60,52,48,61,Moderately Ready
74,71,12,8,23,98,91,63,98,96,78,Highly Ready
44,16,20,0,55,39,36,30,21,15,32,Not Ready Yet
100,33,0,3,70,72,70,100,60,82,100,Highly Ready
51,42,7,0,53,81,51,67,88,66,63,Moderately Ready
68,57,0,5,1,56,74,84,67,60,59,Moderately Ready
92,89,0,12,6,84,87,69,78,80,88,Highly Ready
19,22,15,7,63,23,31,12,38,57,76,Needs Improvement
3,38,8,8,38,14,5,18,20,43,12,Not Ready Yet
44,67,0,5,0,64,23,76,53,68,75,Moderately Ready
50,60,19,7,18,19,37,36,66,49,22,Needs Improvement
17,43,13,12,40,23,15,43,32,21,25,Not Ready Yet
8,8,13,12,8,20,36,31,50,31,38,Not Ready Yet
85,82,0,0,27,88,46,78,100,66,83,Highly Ready
68,52,0,1,33,58,52,74,86,74,80,Moderately Ready
39,63,11,1,54,99,62,71,80,67,65,Moderately Ready
85,32,11,0,71,47,63,82,75,94,41,Moderately Ready
22,47,7,12,42,28,35,46,16,39,35,Not Ready Yet
85,74,0,0,65,100,54,68,75,85,83,Highly Ready
85,89,9,11,16,68,43,60,67,61,77,Moderately Ready
39,30,6,0,28,28,43,47,60,43,44,Needs Improvement
90,90,0,12,59,63,56,47,73,54,82,Highly Ready
62,46,0,2,88,63,21,34,68,38,20,Needs Improvement
60,58,0,0,0,53,60,24,79,74,77,Moderately Ready
24,39,20,12,63,47,11,28,41,46,17,Needs Improvement
52,63,8,4,16,75,42,78,87,82,81,Moderately Ready
0,21,7,7,36,51,15,18,5,48,31,Not Ready Yet
79,59,14,7,70,82,92,56,77,80,50,Highly Ready
44,37,5,2,2,80,35,27,57,25,49,Needs Improvement
88,98,9,0,42,83,56,81,84,68,73,Highly Ready
27,0,20,12,49,24,9,13,30,27,24,Not Ready Yet
61,46,0,0,3,2,30,53,48,38,62,Needs Improvement
79,91,5,0,51,66,46,55,91,100,77,Highly Ready
79,68,14,0,97,73,61,45,78,70,61,Moderately Ready
100,94,0,1,0,99,82,68,86,50,89,Highly Ready
87,57,3,0,81,74,52,78,78,100,74,Highly Ready
94,75,0,0,16,71,61,59,70,74,71,Highly Ready
56,56,8,0,30,46,58,51,45,70,82,Moderately Ready
69,40,0,12,63,78,71,75,63,60,84,Moderately Ready
63,50,0,0,74,79,46,93,92,100,87,Highly Ready
86,81,2,5,62,60,61,34,57,56,58,Moderately Ready
51,0,20,3,30,27,6,37,21,4,33,Not Ready Yet
91,75,6,2,56,74,68,52,65,88,92,Highly Ready
67,90,0,1,46,73,63,58,75,76,72,Highly Ready
45,45,11,2,70,77,89,82,55,70,82,Highly Ready
86,58,6,0,58,82,78,100,97,73,97,Moderately Ready
78,82,0,12,31,96,86,45,62,83,74,Highly Ready
90,52,0,8,65,59,84,72,71,85,66,Moderately Ready
53,76,0,0,47,75,33,56,40,61,54,Moderately Ready
24,28,18,12,40,18,5,0,26,33,6,Not Ready Yet
54,73,14,4,18,70,54,79,62,44,61,Moderately Ready
9,10,20,12,29,19,17,1,15,30,18,Not Ready Yet
70,59,11,12,73,47,62,34,82,79,69,Moderately Ready
38,50,0,0,43,69,44,77,68,77,72,Moderately Ready
65,83,1,1,24,90,90,65,100,83,70,Highly Ready
10,13,20,0,54,9,19,32,33,37,23,Not Ready Yet
49,38,11,5,6,59,53,49,44,71,69,Moderately Ready
99,85,13,12,9,94,100,90,67,79,95,Highly Ready
77,90,9,2,14,62,68,82,70,72,70,Moderately Ready
48,58,13,2,84,49,39,77,76,48,74,Moderately Ready
67,59,7,11,46,86,67,36,78,47,52,Moderately Ready
91,66,6,0,47,82,52,87,96,74,56,Highly Ready
50,69,9,0,71,61,64,38,41,56,58,Needs Improvement
90,91,11,0,54,64,64,70,95,56,100,Highly Ready
73,74,1,9,74,53,71,67,59,71,100,Highly Ready
44,83,16,6,37,45,66,59,43,66,81,Moderately Ready
85,73,4,0,86,74,72,77,65,65,49,Highly Ready
39,50,8,0,24,52,57,28,49,36,59,Needs Improvement
80,81,3,12,36,36,47,52,85,56,92,Needs Improvement
100,57,0,2,25,67,62,76,100,65,67,Highly Ready
100,79,12,10,78,64,75,64,77,63,79,Moderately Ready
63,54,7,3,54,29,44,32,47,47,38,Needs Improvement
83,79,12,9,78,73,91,100,82,70,85,Highly Ready
31,37,20,0,8,28,21,18,26,23,45,Not Ready Yet
87,76,5,2,49,88,41,79,78,80,92,Highly Ready
95,70,6,10,1,77,93,86,98,60,71,Highly Ready
94,80,0,1,58,86,82,96,94,92,71,Highly Ready
63,74,3,0,42,69,83,69,88,56,61,Moderately Ready
57,44,10,0,89,81,62,53,83,75,60,Moderately Ready
90,95,6,0,100,72,32,62,78,85,67,Moderately Ready
39,65,10,1,0,65,72,55,50,58,65,Moderately Ready
64,28,10,2,0,0,20,28,54,11,49,Not Ready Yet
65,50,0,0,98,76,57,71,86,87,67,Moderately Ready
64,67,20,4,81,46,88,90,85,93,57,Moderately Ready
71,54,8,0,14,81,77,36,67,74,77,Moderately Ready
30,76,5,0,61,80,73,57,83,53,79,Moderately Ready
72,71,0,0,84,89,64,64,69,96,56,Highly Ready
46,39,7,0,84,33,18,13,55,54,38,Needs Improvement
56,72,3,2,44,86,51,70,68,78,99,Highly Ready
48,31,15,12,29,16,41,59,48,8,38,Not Ready Yet
61,45,0,0,96,57,28,40,52,57,38,Moderately Ready
57,12,13,1,62,29,36,43,17,7,47,Not Ready Yet
40,49,7,4,48,29,45,37,56,43,58,Needs Improvement
69,82,13,4,63,96,90,100,78,70,53,Highly Ready
100,92,0,3,78,77,86,51,81,100,86,Highly Ready
86,100,18,0,14,94,75,69,97,100,99,Highly Ready
63,80,8,6,95,67,69,64,67,72,95,Highly Ready
61,46,0,9,39,49,64,79,66,45,52,Moderately Ready
87,74,3,0,99,68,41,98,59,97,86,Highly Ready
65,59,13,5,32,38,56,76,59,46,49,Needs Improvement
67,61,3,0,47,46,52,70,86,51,81,Moderately Ready
49,31,13,12,29,56,26,55,52,54,34,Needs Improvement
36,23,1,4,35,23,7,59,25,12,6,Not Ready Yet
22,32,4,12,16,45,57,36,39,49,21,Not Ready Yet
66,100,1,4,30,56,59,77,69,100,75,Highly Ready
29,47,20,12,7,47,33,5,51,32,39,Needs Improvement
84,55,0,12,32,70,56,95,100,72,77,Highly Ready
69,36,3,0,74,58,44,75,85,40,75,Moderately Ready
95,58,0,9,99,100,100,83,88,65,85,Highly Ready
48,12,2,0,78,35,65,39,34,37,60,Needs Improvement
10,0,15,0,1,14,36,32,35,33,42,Not Ready Yet
100,73,7,0,66,78,61,37,68,57,62,Highly Ready
55,85,10,8,21,71,26,83,75,58,61,Moderately Ready
53,9,4,9,43,44,68,14,64,54,52,Needs Improvement
84,95,11,0,90,74,100,46,100,61,76,Highly Ready
85,72,7,0,33,100,68,90,98,90,100,Highly Ready
100,70,0,0,33,82,68,49,65,85,52,Highly Ready
34,50,15,0,100,54,24,41,61,27,65,Needs Improvement
60,86,3,0,0,100,62,48,97,52,89,Highly Ready
58,69,6,0,36,42,53,50,73,72,75,Moderately Ready
59,88,0,11,65,95,73,71,55,81,50,Moderately Ready
43,60,15,11,76,65,23,16,58,19,76,Needs Improvement
31,50,0,0,92,40,27,10,62,49,21,Needs Improvement
69,67,0,2,79,48,18,30,60,21,48,Needs Improvement
84,63,0,12,56,71,69,41,100,54,69,Highly Ready
24,27,0,10,100,34,44,34,12,0,44,Not Ready Yet
57,37,2,8,37,28,6,41,33,47,47,Needs Improvement
80,98,0,0,56,96,100,85,100,80,62,Highly Ready
56,84,19,1,12,86,49,43,70,93,66,Moderately Ready
27,41,4,0,22,26,19,16,31,21,32,Needs Improvement
30,48,13,0,13,46,44,26,85,61,40,Needs Improvement
14,7,20,10,63,25,39,27,39,37,30,Not Ready Yet
37,40,1,0,21,74,25,56,69,70,61,Moderately Ready
43,68,0,12,64,50,100,27,62,74,46,Moderately Ready
11,45,14,12,29,32,21,13,24,31,34,Not Ready Yet
11,30,12,3,10,39,30,6,47,31,43,Not Ready Yet
34,57,0,0,29,22,48,34,73,56,41,Needs Improvement
66,59,0,4,47,40,69,84,66,93,67,Moderately Ready
82,85,0,12,77,90,70,58,70,100,82,Highly Ready
85,30,7,0,53,39,20,54,62,46,80,Needs Improvement
88,61,4,12,85,93,78,74,89,64,74,Highly Ready
36,22,7,12,63,20,24,41,33,56,25,Not Ready Yet
100,100,6,4,95,68,91,100,62,87,89,Highly Ready
70,71,7,2,13,100,49,47,93,83,100,Highly Ready
82,79,14,12,36,65,69,91,49,55,56,Moderately Ready
90,59,12,0,55,57,70,34,90,52,82,Needs Improvement
68,47,3,0,100,60,58,40,55,82,57,Moderately Ready
0,38,18,12,18,10,40,36,48,42,30,Not Ready Yet
8,33,20,3,80,35,15,1,53,35,23,Not Ready Yet
21,25,9,10,70,66,43,47,73,51,45,Needs Improvement
68,46,0,0,20,72,20,32,51,61,87,Moderately Ready
100,96,11,0,90,89,53,63,100,93,63,Highly Ready
52,64,9,0,63,57,24,46,76,84,65,Moderately Ready
83,64,20,0,22,62,64,90,68,73,89,Highly Ready
48,42,14,7,5,31,35,23,19,61,22,Not Ready Yet
91,98,0,6,36,87,98,50,80,92,100,Highly Ready
7,13,18,0,66,8,4,17,19,45,31,Not Ready Yet
70,60,2,2,56,60,71,55,73,80,75,Moderately Ready
60,60,9,12,68,59,51,13,89,59,48,Moderately Ready
80,77,0,5,52,52,68,57,77,92,70,Highly Ready
93,47,7,12,76,69,88,46,85,76,81,Highly Ready
53,18,7,0,100,49,48,10,35,2,4,Not Ready Yet
51,27,12,12,44,43,46,25,64,59,40,Not Ready Yet
25,19,0,12,90,70,20,40,24,50,47,Needs Improvement
93,91,19,0,16,63,88,86,72,76,79,Highly Ready
8,29,15,4,12,36,15,23,54,16,22,Not Ready Yet
53,50,12,10,57,34,40,61,61,67,27,Needs Improvement
53,49,0,0,43,30,43,42,45,40,52,Needs Improvement
16,28,7,12,21,22,16,5,18,37,52,Not Ready Yet
39,51,0,12,19,48,40,43,57,36,30,Needs Improvement
68,60,14,5,13,74,76,57,59,81,49,Needs Improvement
44,76,0,1,96,74,61,89,69,70,69,Moderately Ready
79,70,8,12,48,75,58,68,97,50,97,Highly Ready
67,58,6,10,84,38,38,30,49,37,28,Needs Improvement
64,96,11,0,0,44,43,43,87,57,60,Moderately Ready
29,41,14,12,74,43,44,15,53,48,70,Needs Improvement
76,63,13,6,11,66,90,69,68,60,59,Moderately Ready
64,18,16,8,53,17,19,33,42,53,62,Not Ready Yet
64,59,5,12,19,84,72,41,75,64,80,Moderately Ready
77,67,14,6,68,93,70,100,98,69,95,Highly Ready
35,10,4,0,60,2,5,41,9,32,55,Not Ready Yet
57,64,0,0,13,71,98,54,85,59,88,Highly Ready
54,93,7,6,7,39,31,75,68,52,87,Moderately Ready
74,74,11,12,38,70,65,84,88,88,66,Moderately Ready
84,57,0,3,100,89,96,53,73,100,69,Highly Ready
69,52,5,0,0,53,32,73,60,62,82,Moderately Ready
66,71,0,4,79,88,100,92,85,66,65,Moderately Ready
45,63,11,2,72,62,37,34,66,37,40,Needs Improvement
96,82,18,12,89,69,54,98,80,62,88,Highly Ready
66,78,0,11,90,100,91,75,90,92,58,Highly Ready
58,31,10,6,0,25,58,12,57,28,36,Not Ready Yet
79,85,8,10,72,55,48,50,91,78,84,Moderately Ready
67,59,16,8,87,66,59,48,46,54,35,Needs Improvement
51,65,20,10,25,42,82,58,48,62,85,Moderately Ready
100,63,0,9,100,55,60,54,100,78,100,Highly Ready
35,47,11,11,87,47,35,23,49,11,27,Not Ready Yet
